Ticker,Mean Return,Volatility,Sharpe Ratio,Max Drawdown,30 Day Return,90 Day Return,Correlation with SPY
SNDX,0.26603926492960656,0.7284171239434459,0.3652292844096589,-0.7898423770575678,-0.1648767952783543,-0.349409425906826,0.27365412599442923
SNY,0.0719082904086429,0.23271311691626514,0.3089997304901251,-0.3352462651541437,0.005420024267823287,-0.1267426954728651,0.438191067149848
SPSC,0.25270490546445057,0.3540328736054123,0.7137893803220745,-0.4924986829624427,0.04190503034562698,-0.053451996751992636,0.537601095913469
SRTS,0.2978264596536742,0.7299836669689453,0.4079905799677902,-0.8750835022436827,-0.09424081188143407,0.020648947220246905,0.19321273346250364
SSNC,0.15171388222012583,0.2852254286493167,0.5319086833827054,-0.48855571863261915,0.03577323564910717,0.039233120960889156,0.6730741585201816
SSSS,0.15699614623101113,0.4365144179794386,0.3596585582618859,-0.7780635689950061,0.21991700202128928,0.46999992240731125,0.32152622381203616
STX,0.15490270810966486,0.39510585948398597,0.39205368483264225,-0.6897790276946582,-0.10165141286878687,-0.15202764300403182,0.5245647110697401
SYPR,0.33340069988995785,0.9438071533675082,0.35325087196084776,-0.7854545549912884,0.30882349460801484,0.15584416589722494,0.07831062912440984
TBBK,0.29348930037253224,0.5104784758445202,0.574929824194825,-0.7377289359886794,-0.04603946320701202,0.06258837805815043,0.4674515832485238
TFSL,0.06917342720121272,0.23815564747993392,0.2904547002482526,-0.42940034192754806,-0.10046489744199372,0.002521833171700072,0.5404193846247357
TOMZ,0.7578512920024985,1.3281905262908065,0.5705892919737385,-0.9718137244518126,0.3815789019632201,0.08247414571799006,-0.008640297233082645
TOUR,0.04910127094777403,0.7912842454245644,0.06205263308563497,-0.976856315443687,-0.009708738445564524,0.2408758559853721,0.20617146136493633
TOWN,0.15398010553543298,0.30395188261388967,0.5065936891433374,-0.5272119080691765,-0.025571242937359573,0.04954791822414273,0.5673864287252867
TROO,0.6310762142506235,1.4013635076543156,0.4503301326198767,-0.9509999990463256,-0.12765957986461252,-0.6554622044461256,0.041743201809786634
TRS,0.05378258975098234,0.3215030545589425,0.1672848484278464,-0.41313567283419816,-0.03719663949422314,0.02837626077711186,0.5058270812106496
TRUP,0.37928566151738896,0.6126509437112301,0.6190893287779923,-0.8733672232067903,-0.08642906944014539,0.06190794031893865,0.38229285217721787
TRVG,-0.11372313482349505,0.6471981620185432,-0.17571609670337215,-0.9714792213861405,0.3132530786697305,0.07920796403042596,0.258489523447139
TSEM,0.21512829422626173,0.3997149448407694,0.5382042803327264,-0.6228094539125693,0.15622893835389173,0.27657993232811884,0.47133378213981014
TTD,0.6655108694435237,0.6791167871882432,0.9799652754851602,-0.6426907953445653,-0.005247589831357091,0.13918775676274042,0.4861086909593977
TTEK,0.25595941635308517,0.30552965263758297,0.8377563818877585,-0.369786400606361,-0.03330323618441866,-0.149638169404265,0.6273739773574581
TTMI,0.2027753569883061,0.4048761031003964,0.500833107796496,-0.5618900855779463,0.06360118234301759,0.2582613067616817,0.5060363356359069
TXMD,-0.01371124953290681,1.4201330988199345,-0.009654904560917726,-0.9984363636103543,-0.38571426503512285,-0.5085714203970773,0.1674044962974572
TXRH,0.24720126112116111,0.35149225031248194,0.7032907863584344,-0.5804247290580492,-0.08579333356307484,0.07930482754100532,0.492790262528718
UBSI,0.09283975016258214,0.323685281782866,0.28682104311700135,-0.5240132681458795,-0.10253756413133963,0.043640344177767965,0.5854501326371505
UCTT,0.2863007477191185,0.5536612954494683,0.5171045006617203,-0.7933932059917831,0.05828670800958369,-0.044137192780454804,0.5206972822987687
UMBF,0.14233358535101043,0.33041736682214806,0.4307690806930967,-0.5024957177213903,-0.06802024853390687,0.15639341912467342,0.5691423018555712
USIG,0.024382902056916265,0.0679352772219786,0.35891370513209364,-0.21449455830180736,-0.002811582820023917,-0.013227403872663968,0.23690872372762503
VCEL,0.5220547814744014,0.7153826437188969,0.729756006883972,-0.7397139027577886,0.04630335987751111,0.15599999678762333,0.34620314667268137
VGIT,0.011305011701034854,0.04529428009208847,0.24959027228273564,-0.16053265459276217,0.0013842424409851173,-0.01697458578294031,-0.1575001907505626
VIGI,0.08573525337678657,0.15941332586003265,0.5378173556962449,-0.31006900258947223,-0.015320198862818213,-0.06385654386941353,0.8545694766471377
VNQI,0.023278926404984964,0.16316582959386483,0.14267035238277775,-0.3834675055466425,-0.017116015521528305,-0.04418647491838734,0.723798941610363
VONG,0.17485240162813787,0.20094213965734795,0.8701629331025388,-0.3271732678596644,0.03684787501997788,0.10644020174486557,0.9586009824678146
VONV,0.0957416117698035,0.17347609970988312,0.5519008781608491,-0.38206017874864473,-0.03569997048738649,0.018732089248729933,0.9366921565106081
VRDN,0.36233615911202577,1.4276117006788742,0.25380582054610756,-0.9938107414928543,-0.04816282734611477,0.24967404730174825,0.10062986446635001
VRSK,0.1764706303845529,0.22899060540498303,0.7706457217860727,-0.3087605340233846,-0.017781357832566624,0.023253668929120064,0.6452417750305738
VRSN,0.1616696055947399,0.25633568650083016,0.630694882174419,-0.3884656072838628,0.14418405424634462,0.1493307832662314,0.6707131296048329
VSTM,0.1812028182348108,0.985566463807668,0.1838565179407041,-0.984848484201636,0.2957393643951909,1.15416661285692,0.26296146993593555
VTGN,0.8414473326999847,2.4835524939393188,0.33880795141370745,-0.9966060607120244,0.12167297312487868,-0.19178082997097834,0.09257540836007444
VUZI,0.3597691459713596,0.8676460374724672,0.4146496732923489,-0.9721949613239358,3.329670267769602,3.4269664275828333,0.3007189034071016
VWOB,0.0329609828838744,0.0923808328458931,0.35679460628871906,-0.2697415738811,-0.00497030189828207,-0.003175809880884839,0.5566742361390183
VYGR,0.1676461399592669,0.7777749285012507,0.21554582671148328,-0.9211114637259262,0.005319186262151998,-0.14992503576636096,0.30646621355749143
WB,0.11959692029717063,0.541091890240848,0.22102885379401319,-0.9402446418315481,0.1437125171924567,0.22908623279040552,0.34729335583283555
WEN,0.14769924381989621,0.35429169137017485,0.41688599370956037,-0.6860939121425293,-0.08802360354617977,0.0019616551225278833,0.44291945991654635
WING,0.3613477350428616,0.430789674283085,0.8388031482978605,-0.6113432441961472,-0.10256410007922412,-0.2584604955066736,0.4349161267663227
WVE,0.3662532242078736,0.8866474835073955,0.41307648306748806,-0.9777173912667898,-0.0950987698229262,1.2409420159966773,0.2296219058577199
XNCR,0.1699872356123785,0.524090362415622,0.32434718858190464,-0.7086117390863238,-0.0039011770168372317,0.37852426137152206,0.4175665835293749
ZUMZ,0.06380855519776973,0.514334273441874,0.12406047679997914,-0.7561779345708556,-0.09618100406577323,-0.31043163300745114,0.37485155079138865
